time, N, D, A, C
3257 , 16947 , 606 , 114667 , 1483
3258 , 16884 , 623 , 114703 , 1508
3259 , 16904 , 615 , 114721 , 1490
3260 , 16888 , 623 , 114713 , 1494
3261 , 16908 , 628 , 114715 , 1470
3262 , 16884 , 617 , 114755 , 1455
3263 , 16890 , 600 , 114799 , 1427
3264 , 16882 , 605 , 114808 , 1451
3265 , 16862 , 599 , 114801 , 1506
3266 , 16801 , 598 , 114819 , 1561
3267 , 16793 , 608 , 114823 , 1581
3268 , 16775 , 603 , 114831 , 1604
3269 , 16743 , 608 , 114827 , 1654
3270 , 16745 , 619 , 114837 , 1648
3271 , 16708 , 620 , 114890 , 1646
3272 , 16701 , 610 , 114926 , 1635
3273 , 16701 , 614 , 114935 , 1631
3274 , 16668 , 619 , 114967 , 1638
3275 , 16680 , 586 , 114961 , 1674
3276 , 16621 , 589 , 114955 , 1741
3277 , 16562 , 603 , 115016 , 1758
3278 , 16572 , 600 , 115020 , 1760
3279 , 16532 , 594 , 115056 , 1795
3280 , 16494 , 607 , 115098 , 1798
3281 , 16481 , 611 , 115123 , 1794
3282 , 16457 , 616 , 115152 , 1804
3283 , 16447 , 621 , 115172 , 1802
3284 , 16478 , 607 , 115227 , 1751
3285 , 16461 , 608 , 115280 , 1739
3286 , 16458 , 604 , 115314 , 1725
3287 , 16415 , 604 , 115393 , 1704
3288 , 16415 , 593 , 115454 , 1668
3289 , 16393 , 599 , 115504 , 1653
3290 , 16399 , 594 , 115566 , 1617
3291 , 16396 , 605 , 115610 , 1584
3292 , 16382 , 601 , 115701 , 1542
3293 , 16398 , 590 , 115758 , 1497
3294 , 16412 , 589 , 115779 , 1464
3295 , 16402 , 596 , 115791 , 1456
3296 , 16384 , 602 , 115816 , 1444
3297 , 16409 , 597 , 115803 , 1431
3298 , 16422 , 597 , 115794 , 1414
3299 , 16421 , 595 , 115817 , 1396
3300 , 16443 , 587 , 115848 , 1346
3301 , 16444 , 585 , 115882 , 1310
3302 , 16455 , 585 , 115919 , 1263
3303 , 16499 , 572 , 115923 , 1217
3304 , 16490 , 576 , 115937 , 1198
3305 , 16540 , 562 , 115918 , 1176
3306 , 16522 , 575 , 115911 , 1189
3307 , 16570 , 571 , 115882 , 1188
3308 , 16563 , 562 , 115859 , 1207
3309 , 16555 , 562 , 115856 , 1210
3310 , 16616 , 549 , 115802 , 1211
3311 , 16581 , 572 , 115762 , 1251
3312 , 16595 , 565 , 115715 , 1287
3313 , 16606 , 559 , 115690 , 1290
3314 , 16587 , 561 , 115656 , 1339
3315 , 16611 , 569 , 115615 , 1345
3316 , 16646 , 566 , 115547 , 1364
3317 , 16665 , 567 , 115519 , 1345
3318 , 16649 , 580 , 115542 , 1316
3319 , 16678 , 598 , 115534 , 1273
3320 , 16705 , 597 , 115513 , 1254
3321 , 16720 , 596 , 115488 , 1243
3322 , 16799 , 591 , 115461 , 1195
3323 , 16765 , 596 , 115457 , 1216
3324 , 16796 , 605 , 115425 , 1205
3325 , 16840 , 591 , 115397 , 1171
3326 , 16872 , 605 , 115328 , 1178
3327 , 16870 , 619 , 115297 , 1170
3328 , 16916 , 610 , 115228 , 1189
3329 , 16918 , 625 , 115184 , 1204
3330 , 16981 , 620 , 115124 , 1185
3331 , 16988 , 628 , 115076 , 1207
3332 , 17041 , 619 , 114999 , 1223
3333 , 17041 , 614 , 114947 , 1262
3334 , 17025 , 630 , 114891 , 1307
3335 , 17062 , 646 , 114805 , 1336
3336 , 17079 , 644 , 114727 , 1373
3337 , 17093 , 653 , 114671 , 1387
3338 , 17119 , 641 , 114597 , 1424
3339 , 17112 , 651 , 114559 , 1441
3340 , 17115 , 653 , 114532 , 1444
3341 , 17078 , 645 , 114527 , 1477
3342 , 17066 , 649 , 114527 , 1506
3343 , 17055 , 650 , 114481 , 1565
3344 , 17054 , 648 , 114426 , 1629
3345 , 16997 , 654 , 114426 , 1671
3346 , 16960 , 645 , 114402 , 1771
3347 , 16908 , 624 , 114436 , 1806
3348 , 16832 , 620 , 114505 , 1827
3349 , 16752 , 617 , 114579 , 1858
3350 , 16711 , 617 , 114622 , 1874
3351 , 16623 , 621 , 114744 , 1858
3352 , 16590 , 602 , 114815 , 1860
3353 , 16538 , 605 , 114903 , 1838
3354 , 16499 , 615 , 114975 , 1843
3355 , 16458 , 609 , 115065 , 1821
3356 , 16459 , 586 , 115145 , 1796
3357 , 16417 , 589 , 115255 , 1769
3358 , 16415 , 582 , 115377 , 1704
3359 , 16359 , 592 , 115503 , 1660
3360 , 16338 , 601 , 115657 , 1552
3361 , 16376 , 598 , 115748 , 1442
3362 , 16359 , 614 , 115815 , 1390
3363 , 16386 , 603 , 115842 , 1359
3364 , 16370 , 606 , 115836 , 1375
3365 , 16406 , 606 , 115805 , 1363
3366 , 16408 , 602 , 115803 , 1352
3367 , 16423 , 620 , 115766 , 1351
3368 , 16425 , 631 , 115703 , 1394
3369 , 16443 , 637 , 115682 , 1381
3370 , 16502 , 631 , 115648 , 1352
3371 , 16529 , 653 , 115621 , 1324
3372 , 16568 , 660 , 115557 , 1307
3373 , 16597 , 670 , 115482 , 1320
3374 , 16635 , 648 , 115441 , 1314
3375 , 16639 , 663 , 115392 , 1338
3376 , 16632 , 683 , 115345 , 1369
3377 , 16679 , 662 , 115239 , 1434
3378 , 16679 , 659 , 115171 , 1482
3379 , 16638 , 677 , 115099 , 1578
3380 , 16608 , 685 , 115049 , 1648
3381 , 16603 , 682 , 114990 , 1703
3382 , 16590 , 656 , 114929 , 1770
3383 , 16550 , 660 , 114906 , 1843
3384 , 16546 , 652 , 114917 , 1845
3385 , 16496 , 662 , 114887 , 1923
3386 , 16420 , 674 , 114895 , 2009
3387 , 16382 , 674 , 114930 , 2023
3388 , 16411 , 653 , 114960 , 1996
3389 , 16408 , 652 , 114973 , 1989
3390 , 16365 , 661 , 115055 , 1951
3391 , 16432 , 644 , 115120 , 1857
3392 , 16384 , 652 , 115223 , 1805
3393 , 16451 , 633 , 115231 , 1765
3394 , 16442 , 665 , 115246 , 1747
3395 , 16484 , 642 , 115261 , 1698
3396 , 16477 , 650 , 115336 , 1614
3397 , 16492 , 645 , 115358 , 1593
3398 , 16485 , 655 , 115398 , 1561
3399 , 16555 , 649 , 115375 , 1519
3400 , 16530 , 661 , 115406 , 1492
3401 , 16599 , 641 , 115446 , 1382
3402 , 16566 , 668 , 115464 , 1356
3403 , 16619 , 655 , 115423 , 1344
3404 , 16608 , 660 , 115372 , 1386
3405 , 16572 , 680 , 115342 , 1440
3406 , 16591 , 650 , 115323 , 1452
3407 , 16588 , 658 , 115315 , 1449
3408 , 16620 , 643 , 115302 , 1452
3409 , 16638 , 643 , 115249 , 1490
3410 , 16594 , 659 , 115222 , 1530
3411 , 16608 , 670 , 115154 , 1578
3412 , 16604 , 664 , 115129 , 1590
3413 , 16589 , 674 , 115076 , 1644
3414 , 16556 , 681 , 115077 , 1657
3415 , 16589 , 672 , 115071 , 1649
3416 , 16570 , 688 , 115072 , 1651
3417 , 16641 , 673 , 115021 , 1631
3418 , 16613 , 686 , 115014 , 1645
3419 , 16623 , 682 , 114996 , 1649
3420 , 16589 , 691 , 115023 , 1638
3421 , 16622 , 689 , 115010 , 1610
3422 , 16610 , 687 , 114994 , 1627
3423 , 16608 , 690 , 114957 , 1679
3424 , 16599 , 688 , 114886 , 1754
3425 , 16599 , 706 , 114839 , 1777
3426 , 16635 , 678 , 114754 , 1829
3427 , 16604 , 679 , 114711 , 1891
3428 , 16591 , 679 , 114722 , 1897
3429 , 16590 , 681 , 114724 , 1897
3430 , 16608 , 674 , 114766 , 1844
3431 , 16627 , 683 , 114821 , 1763
3432 , 16651 , 681 , 114852 , 1700
3433 , 16704 , 675 , 114857 , 1635
3434 , 16751 , 679 , 114827 , 1592
3435 , 16773 , 670 , 114847 , 1535
3436 , 16802 , 677 , 114822 , 1510
3437 , 16814 , 666 , 114807 , 1514
3438 , 16803 , 660 , 114851 , 1465
3439 , 16804 , 664 , 114890 , 1437
3440 , 16860 , 661 , 114848 , 1431
3441 , 16853 , 660 , 114867 , 1419
3442 , 16889 , 650 , 114870 , 1393
3443 , 16912 , 642 , 114862 , 1373
3444 , 16934 , 646 , 114835 , 1349
3445 , 16946 , 652 , 114800 , 1357
3446 , 16974 , 639 , 114742 , 1373
3447 , 16970 , 642 , 114681 , 1433
3448 , 16924 , 644 , 114685 , 1456
3449 , 16946 , 634 , 114679 , 1453
3450 , 16909 , 639 , 114668 , 1491
3451 , 16881 , 650 , 114663 , 1532
3452 , 16857 , 635 , 114684 , 1549
3453 , 16813 , 644 , 114725 , 1560
3454 , 16839 , 630 , 114683 , 1600
3455 , 16835 , 615 , 114665 , 1629
3456 , 16830 , 598 , 114650 , 1667
3457 , 16797 , 595 , 114668 , 1688
3458 , 16800 , 608 , 114738 , 1622
3459 , 16796 , 613 , 114802 , 1567
3460 , 16826 , 616 , 114843 , 1494
3461 , 16845 , 619 , 114869 , 1442
3462 , 16846 , 622 , 114882 , 1428
3463 , 16817 , 619 , 114874 , 1476
3464 , 16819 , 636 , 114856 , 1490
3465 , 16800 , 623 , 114847 , 1515
3466 , 16803 , 642 , 114818 , 1542
3467 , 16800 , 643 , 114783 , 1572
3468 , 16851 , 636 , 114736 , 1572
3469 , 16836 , 632 , 114731 , 1584
3470 , 16854 , 628 , 114726 , 1572
3471 , 16837 , 635 , 114709 , 1604
3472 , 16834 , 627 , 114679 , 1643
3473 , 16849 , 629 , 114667 , 1637
3474 , 16878 , 609 , 114655 , 1632
3475 , 16870 , 617 , 114692 , 1580
3476 , 16909 , 615 , 114693 , 1533
3477 , 16906 , 623 , 114707 , 1510
3478 , 16879 , 633 , 114733 , 1504
3479 , 16850 , 639 , 114756 , 1509
3480 , 16859 , 635 , 114757 , 1492
3481 , 16857 , 650 , 114719 , 1513
3482 , 16887 , 632 , 114710 , 1514
3483 , 16819 , 644 , 114712 , 1572
3484 , 16826 , 637 , 114706 , 1587
3485 , 16859 , 629 , 114670 , 1599
3486 , 16802 , 635 , 114714 , 1612
3487 , 16805 , 624 , 114739 , 1596
3488 , 16767 , 634 , 114811 , 1574
3489 , 16767 , 616 , 114875 , 1543
3490 , 16726 , 611 , 114985 , 1494
3491 , 16754 , 601 , 115069 , 1419
3492 , 16678 , 612 , 115131 , 1446
3493 , 16695 , 604 , 115134 , 1452
3494 , 16672 , 598 , 115174 , 1464
3495 , 16673 , 601 , 115221 , 1423
3496 , 16686 , 603 , 115257 , 1377
3497 , 16663 , 613 , 115299 , 1355
3498 , 16668 , 613 , 115304 , 1345
3499 , 16708 , 614 , 115298 , 1310
3500 , 16708 , 622 , 115289 , 1308
3501 , 16694 , 619 , 115302 , 1308
3502 , 16716 , 617 , 115288 , 1295
3503 , 16707 , 622 , 115271 , 1319
3504 , 16704 , 613 , 115252 , 1347
3505 , 16715 , 617 , 115229 , 1358
3506 , 16713 , 618 , 115198 , 1378
3507 , 16673 , 631 , 115180 , 1408
3508 , 16704 , 627 , 115160 , 1402
3509 , 16704 , 634 , 115137 , 1423
3510 , 16713 , 632 , 115133 , 1415
3511 , 16738 , 638 , 115113 , 1402
3512 , 16773 , 652 , 115083 , 1383
3513 , 16805 , 651 , 115034 , 1396
3514 , 16817 , 650 , 114993 , 1413
3515 , 16814 , 663 , 114954 , 1434
3516 , 16800 , 670 , 114935 , 1459
3517 , 16846 , 669 , 114950 , 1389
3518 , 16850 , 667 , 114983 , 1344
3519 , 16881 , 679 , 114993 , 1287
3520 , 16914 , 673 , 114995 , 1252
3521 , 16967 , 685 , 114945 , 1233
3522 , 16975 , 693 , 114893 , 1259
3523 , 17008 , 704 , 114823 , 1259
3524 , 17043 , 684 , 114734 , 1304
3525 , 17039 , 684 , 114645 , 1372
3526 , 17063 , 689 , 114536 , 1433
3527 , 17032 , 697 , 114471 , 1491
3528 , 17073 , 681 , 114397 , 1520
3529 , 17061 , 682 , 114347 , 1547
3530 , 17073 , 682 , 114297 , 1578
3531 , 17034 , 675 , 114268 , 1636
3532 , 17031 , 672 , 114235 , 1683
3533 , 17013 , 675 , 114260 , 1678
3534 , 16988 , 667 , 114269 , 1694
3535 , 16978 , 655 , 114270 , 1735
3536 , 16943 , 661 , 114316 , 1726
3537 , 16947 , 654 , 114325 , 1748
3538 , 16955 , 655 , 114351 , 1735
3539 , 16960 , 658 , 114342 , 1736
3540 , 16949 , 648 , 114352 , 1766
3541 , 16922 , 641 , 114382 , 1776
3542 , 16864 , 645 , 114429 , 1791
3543 , 16860 , 647 , 114511 , 1729
3544 , 16808 , 657 , 114616 , 1686
3545 , 16821 , 649 , 114690 , 1630
3546 , 16779 , 661 , 114775 , 1587
3547 , 16794 , 646 , 114794 , 1587
3548 , 16773 , 656 , 114800 , 1597
3549 , 16785 , 661 , 114818 , 1579
3550 , 16790 , 658 , 114817 , 1585
3551 , 16816 , 645 , 114852 , 1535
3552 , 16817 , 653 , 114875 , 1504
3553 , 16827 , 658 , 114893 , 1472
3554 , 16866 , 628 , 114898 , 1446
3555 , 16868 , 627 , 114913 , 1432
3556 , 16900 , 632 , 114884 , 1428
3557 , 16879 , 642 , 114904 , 1409
3558 , 16911 , 647 , 114877 , 1396
3559 , 16891 , 643 , 114917 , 1365
3560 , 16907 , 650 , 114897 , 1364
3561 , 16872 , 644 , 114893 , 1417
3562 , 16847 , 657 , 114890 , 1457
3563 , 16838 , 663 , 114871 , 1492
3564 , 16829 , 670 , 114835 , 1537
3565 , 16838 , 678 , 114810 , 1542
3566 , 16842 , 671 , 114759 , 1585
3567 , 16856 , 673 , 114716 , 1602
3568 , 16888 , 662 , 114700 , 1578
3569 , 16922 , 657 , 114685 , 1550
3570 , 16916 , 664 , 114682 , 1545
3571 , 16918 , 676 , 114722 , 1484
3572 , 16999 , 669 , 114724 , 1415
3573 , 17007 , 672 , 114748 , 1377
3574 , 17028 , 660 , 114778 , 1330
3575 , 17049 , 672 , 114776 , 1309
3576 , 17040 , 670 , 114793 , 1300
3577 , 17015 , 686 , 114788 , 1314
3578 , 17032 , 665 , 114782 , 1312
3579 , 17022 , 672 , 114763 , 1331
3580 , 17062 , 665 , 114726 , 1352
3581 , 17024 , 684 , 114692 , 1403
3582 , 17010 , 671 , 114682 , 1427
3583 , 17009 , 683 , 114690 , 1415
3584 , 17031 , 696 , 114685 , 1394
3585 , 17047 , 704 , 114684 , 1378
3586 , 17049 , 714 , 114658 , 1386
3587 , 17078 , 691 , 114615 , 1396
3588 , 17098 , 711 , 114599 , 1367
3589 , 17069 , 721 , 114617 , 1355
3590 , 17168 , 723 , 114496 , 1372
3591 , 17143 , 730 , 114435 , 1416
3592 , 17177 , 715 , 114323 , 1492
3593 , 17223 , 696 , 114249 , 1525
3594 , 17193 , 695 , 114224 , 1572
3595 , 17172 , 689 , 114206 , 1618
3596 , 17135 , 701 , 114182 , 1677
3597 , 17065 , 713 , 114214 , 1713
3598 , 17106 , 703 , 114220 , 1679
3599 , 17138 , 708 , 114231 , 1616
3600 , 17151 , 727 , 114224 , 1588
3601 , 17192 , 717 , 114208 , 1557
3602 , 17114 , 745 , 114279 , 1506
3603 , 17097 , 757 , 114331 , 1463
3604 , 17122 , 762 , 114291 , 1495
3605 , 17159 , 748 , 114284 , 1465
3606 , 17130 , 769 , 114316 , 1428
3607 , 17179 , 763 , 114283 , 1423
3608 , 17206 , 767 , 114252 , 1410
3609 , 17206 , 763 , 114183 , 1463
3610 , 17158 , 760 , 114158 , 1538
3611 , 17210 , 740 , 114101 , 1554
3612 , 17193 , 756 , 114057 , 1578
3613 , 17213 , 769 , 113959 , 1639
3614 , 17139 , 775 , 113948 , 1709
3615 , 17154 , 766 , 113889 , 1760
3616 , 17162 , 757 , 113813 , 1836
3617 , 17128 , 756 , 113751 , 1933
3618 , 17082 , 762 , 113713 , 2027
3619 , 17037 , 758 , 113746 , 2038
3620 , 17011 , 761 , 113803 , 2027
3621 , 17058 , 747 , 113805 , 2004
3622 , 17040 , 751 , 113801 , 2006
3623 , 17085 , 734 , 113813 , 1957
3624 , 17020 , 745 , 113827 , 1999
3625 , 17071 , 735 , 113828 , 1965
3626 , 17100 , 729 , 113850 , 1913
3627 , 17145 , 728 , 113880 , 1840
3628 , 17139 , 729 , 113919 , 1800
3629 , 17144 , 737 , 113890 , 1802
3630 , 17149 , 716 , 113869 , 1822
3631 , 17114 , 727 , 113890 , 1834
3632 , 17096 , 710 , 113956 , 1817
3633 , 17120 , 701 , 113979 , 1805
3634 , 17061 , 695 , 113998 , 1846
3635 , 17014 , 693 , 114048 , 1851
3636 , 16991 , 697 , 114076 , 1860
3637 , 16989 , 681 , 114104 , 1860
3638 , 16954 , 682 , 114147 , 1842
3639 , 16916 , 684 , 114159 , 1898
3640 , 16938 , 686 , 114140 , 1892
3641 , 16907 , 686 , 114138 , 1934
3642 , 16879 , 673 , 114134 , 1997
3643 , 16810 , 700 , 114176 , 2016
3644 , 16815 , 698 , 114225 , 1966
3645 , 16822 , 689 , 114272 , 1916
3646 , 16821 , 704 , 114337 , 1853
3647 , 16885 , 698 , 114352 , 1784
3648 , 16879 , 701 , 114389 , 1744
3649 , 16902 , 698 , 114420 , 1698
3650 , 16973 , 688 , 114438 , 1614
3651 , 16991 , 697 , 114486 , 1529
3652 , 16985 , 700 , 114507 , 1500
3653 , 17026 , 701 , 114501 , 1471
3654 , 17046 , 691 , 114435 , 1516
3655 , 17010 , 689 , 114420 , 1561
3656 , 16984 , 718 , 114439 , 1569
3657 , 17049 , 715 , 114391 , 1578
3658 , 17066 , 710 , 114296 , 1656
3659 , 17053 , 705 , 114212 , 1754
3660 , 17026 , 710 , 114150 , 1842
3661 , 17014 , 724 , 114135 , 1862
3662 , 16993 , 716 , 114125 , 1908
3663 , 17022 , 723 , 114050 , 1953
3664 , 17045 , 730 , 114002 , 1979
3665 , 17085 , 722 , 113969 , 1963
3666 , 17087 , 761 , 113955 , 1928
3667 , 17149 , 743 , 113896 , 1903
3668 , 17199 , 747 , 113864 , 1872
3669 , 17245 , 755 , 113866 , 1800
3670 , 17310 , 738 , 113839 , 1724
3671 , 17363 , 762 , 113826 , 1655
3672 , 17380 , 776 , 113814 , 1611
3673 , 17499 , 768 , 113755 , 1535
3674 , 17517 , 771 , 113691 , 1537
3675 , 17567 , 759 , 113613 , 1555
3676 , 17590 , 754 , 113554 , 1569
3677 , 17574 , 748 , 113545 , 1582
3678 , 17572 , 746 , 113493 , 1611
3679 , 17594 , 745 , 113456 , 1613
3680 , 17634 , 733 , 113448 , 1591
3681 , 17627 , 734 , 113423 , 1612
3682 , 17614 , 721 , 113430 , 1619
3683 , 17618 , 728 , 113448 , 1602
3684 , 17624 , 721 , 113431 , 1625
3685 , 17652 , 707 , 113412 , 1622
3686 , 17641 , 706 , 113407 , 1640
3687 , 17601 , 709 , 113431 , 1656
3688 , 17568 , 710 , 113426 , 1689
3689 , 17585 , 704 , 113423 , 1696
3690 , 17595 , 703 , 113477 , 1617
3691 , 17645 , 709 , 113460 , 1587
3692 , 17617 , 700 , 113525 , 1556
3693 , 17624 , 691 , 113538 , 1546
3694 , 17580 , 697 , 113604 , 1527
3695 , 17590 , 702 , 113597 , 1526
3696 , 17568 , 706 , 113661 , 1464
3697 , 17586 , 707 , 113658 , 1455
3698 , 17553 , 728 , 113645 , 1473
3699 , 17572 , 737 , 113625 , 1466
3700 , 17630 , 725 , 113593 , 1439
3701 , 17634 , 739 , 113585 , 1423
3702 , 17687 , 755 , 113534 , 1397
3703 , 17669 , 774 , 113476 , 1437
3704 , 17725 , 759 , 113391 , 1484
3705 , 17701 , 775 , 113316 , 1554
3706 , 17701 , 764 , 113282 , 1591
3707 , 17673 , 757 , 113296 , 1600
3708 , 17642 , 757 , 113317 , 1600
3709 , 17627 , 745 , 113335 , 1609
3710 , 17614 , 752 , 113326 , 1629
3711 , 17565 , 738 , 113331 , 1692
3712 , 17496 , 748 , 113327 , 1784
3713 , 17402 , 743 , 113338 , 1886
3714 , 17384 , 725 , 113353 , 1925
3715 , 17315 , 732 , 113389 , 1961
3716 , 17243 , 727 , 113459 , 1998
3717 , 17184 , 714 , 113556 , 2006
3718 , 17158 , 712 , 113684 , 1938
3719 , 17103 , 714 , 113751 , 1976
3720 , 17112 , 699 , 113837 , 1922
3721 , 17074 , 693 , 113935 , 1891
3722 , 17083 , 702 , 113955 , 1874
3723 , 17076 , 703 , 114048 , 1787
3724 , 17096 , 714 , 114084 , 1736
3725 , 17128 , 719 , 114123 , 1675
3726 , 17127 , 724 , 114161 , 1633
3727 , 17155 , 716 , 114165 , 1626
3728 , 17141 , 744 , 114194 , 1587
3729 , 17221 , 716 , 114182 , 1513
3730 , 17256 , 726 , 114171 , 1462
3731 , 17296 , 739 , 114152 , 1416
3732 , 17321 , 719 , 114160 , 1374
3733 , 17368 , 722 , 114147 , 1336
3734 , 17364 , 724 , 114104 , 1356
3735 , 17369 , 739 , 114065 , 1383
3736 , 17363 , 760 , 114017 , 1427
3737 , 17397 , 756 , 113913 , 1499
3738 , 17375 , 746 , 113835 , 1590
3739 , 17377 , 740 , 113773 , 1653
3740 , 17360 , 734 , 113710 , 1723
3741 , 17374 , 729 , 113645 , 1782
3742 , 17295 , 733 , 113665 , 1819
3743 , 17305 , 715 , 113655 , 1844
3744 , 17261 , 712 , 113677 , 1873
3745 , 17225 , 713 , 113714 , 1874
3746 , 17255 , 695 , 113738 , 1855
3747 , 17206 , 701 , 113762 , 1871
3748 , 17177 , 701 , 113824 , 1852
3749 , 17134 , 692 , 113899 , 1837
3750 , 17094 , 682 , 113989 , 1817
3751 , 17090 , 682 , 114069 , 1760
3752 , 17098 , 671 , 114180 , 1651
3753 , 17084 , 664 , 114252 , 1596
3754 , 17080 , 661 , 114304 , 1567
3755 , 17093 , 655 , 114329 , 1559
3756 , 17102 , 649 , 114339 , 1557
3757 , 17131 , 620 , 114353 , 1543
3758 , 17115 , 622 , 114372 , 1532
3759 , 17105 , 620 , 114410 , 1506
3760 , 17069 , 634 , 114453 , 1485
3761 , 17116 , 622 , 114450 , 1467
3762 , 17110 , 620 , 114498 , 1426
3763 , 17173 , 610 , 114478 , 1405
3764 , 17131 , 609 , 114522 , 1395
3765 , 17140 , 608 , 114525 , 1403
3766 , 17101 , 624 , 114559 , 1393
3767 , 17154 , 607 , 114550 , 1352
3768 , 17112 , 631 , 114573 , 1349
3769 , 17125 , 631 , 114583 , 1321
3770 , 17128 , 612 , 114592 , 1328
3771 , 17102 , 614 , 114568 , 1366
3772 , 17066 , 608 , 114581 , 1425
3773 , 17062 , 599 , 114554 , 1478
3774 , 17011 , 593 , 114551 , 1550
3775 , 16985 , 592 , 114556 , 1583
3776 , 16985 , 600 , 114580 , 1566
3777 , 16981 , 615 , 114601 , 1529
3778 , 17001 , 621 , 114638 , 1464
3779 , 17035 , 634 , 114661 , 1383
3780 , 17120 , 627 , 114646 , 1303
3781 , 17146 , 636 , 114646 , 1250
3782 , 17214 , 642 , 114603 , 1204
3783 , 17264 , 645 , 114571 , 1162
3784 , 17306 , 644 , 114513 , 1154
3785 , 17361 , 644 , 114439 , 1156
3786 , 17346 , 672 , 114385 , 1184
3787 , 17386 , 668 , 114329 , 1199
3788 , 17418 , 670 , 114233 , 1236
3789 , 17433 , 687 , 114173 , 1244
3790 , 17419 , 686 , 114131 , 1276
3791 , 17415 , 686 , 114071 , 1340
3792 , 17421 , 687 , 114019 , 1383
3793 , 17419 , 693 , 114012 , 1366
3794 , 17460 , 692 , 113951 , 1383
3795 , 17493 , 688 , 113892 , 1400
3796 , 17478 , 698 , 113881 , 1398
3797 , 17531 , 693 , 113871 , 1345
3798 , 17508 , 709 , 113848 , 1356
3799 , 17532 , 709 , 113797 , 1370
3800 , 17533 , 715 , 113799 , 1345
3801 , 17573 , 704 , 113785 , 1319
3802 , 17568 , 716 , 113798 , 1303
3803 , 17625 , 701 , 113764 , 1289
3804 , 17605 , 723 , 113743 , 1295
3805 , 17628 , 703 , 113703 , 1314
3806 , 17605 , 697 , 113697 , 1336
3807 , 17594 , 703 , 113654 , 1393
3808 , 17551 , 690 , 113636 , 1463
3809 , 17547 , 670 , 113612 , 1526
3810 , 17507 , 673 , 113604 , 1575
3811 , 17511 , 672 , 113584 , 1610
3812 , 17470 , 667 , 113588 , 1653
3813 , 17479 , 661 , 113603 , 1651
3814 , 17463 , 665 , 113621 , 1648
3815 , 17433 , 678 , 113702 , 1587
3816 , 17412 , 673 , 113750 , 1589
3817 , 17464 , 668 , 113720 , 1574
3818 , 17473 , 679 , 113712 , 1569
3819 , 17468 , 686 , 113678 , 1617
3820 , 17457 , 690 , 113641 , 1646
3821 , 17488 , 678 , 113606 , 1653
3822 , 17492 , 676 , 113598 , 1651
3823 , 17442 , 685 , 113629 , 1658
3824 , 17467 , 679 , 113615 , 1667
3825 , 17445 , 692 , 113627 , 1668
3826 , 17454 , 700 , 113675 , 1620
3827 , 17462 , 707 , 113683 , 1618
3828 , 17476 , 707 , 113715 , 1578
3829 , 17517 , 695 , 113776 , 1491
3830 , 17539 , 713 , 113772 , 1468
3831 , 17585 , 723 , 113743 , 1460
3832 , 17585 , 739 , 113726 , 1459
3833 , 17618 , 737 , 113662 , 1484
3834 , 17643 , 753 , 113649 , 1441
3835 , 17705 , 761 , 113615 , 1384
3836 , 17745 , 756 , 113559 , 1365
3837 , 17781 , 760 , 113519 , 1342
3838 , 17751 , 788 , 113510 , 1334
3839 , 17779 , 781 , 113435 , 1369
3840 , 17808 , 769 , 113371 , 1404
3841 , 17798 , 771 , 113343 , 1435
3842 , 17801 , 772 , 113303 , 1468
3843 , 17788 , 791 , 113260 , 1486
3844 , 17806 , 790 , 113232 , 1473
3845 , 17827 , 794 , 113178 , 1486
3846 , 17877 , 793 , 113136 , 1468
3847 , 17891 , 776 , 113062 , 1516
3848 , 17868 , 786 , 113029 , 1540
3849 , 17866 , 790 , 113025 , 1537
3850 , 17883 , 800 , 112980 , 1557
3851 , 17840 , 806 , 112953 , 1607
3852 , 17922 , 770 , 112940 , 1544
3853 , 17913 , 794 , 112930 , 1519
3854 , 17913 , 785 , 112903 , 1556
3855 , 17978 , 760 , 112842 , 1583
3856 , 17985 , 761 , 112848 , 1543
3857 , 18002 , 741 , 112806 , 1566
3858 , 17960 , 750 , 112817 , 1582
3859 , 17995 , 738 , 112805 , 1580
3860 , 17981 , 739 , 112780 , 1623
3861 , 18018 , 736 , 112757 , 1597
3862 , 18027 , 749 , 112737 , 1589
3863 , 18034 , 747 , 112701 , 1605
3864 , 18049 , 758 , 112721 , 1543
3865 , 18042 , 755 , 112697 , 1551
3866 , 17988 , 762 , 112726 , 1560
3867 , 17977 , 753 , 112752 , 1582
3868 , 17932 , 754 , 112808 , 1577
3869 , 17978 , 734 , 112795 , 1566
3870 , 17908 , 741 , 112853 , 1556
3871 , 17925 , 743 , 112898 , 1506
3872 , 17964 , 722 , 112943 , 1432
3873 , 17885 , 743 , 113003 , 1442
3874 , 17881 , 719 , 113006 , 1484
3875 , 17909 , 722 , 113001 , 1472
3876 , 17916 , 721 , 113012 , 1451
3877 , 17928 , 724 , 112972 , 1470
3878 , 17924 , 703 , 112968 , 1483
3879 , 17884 , 707 , 112930 , 1556
3880 , 17863 , 706 , 112910 , 1601
3881 , 17811 , 714 , 112937 , 1623
3882 , 17786 , 703 , 112985 , 1615
3883 , 17738 , 716 , 113027 , 1656
3884 , 17718 , 722 , 113056 , 1668
3885 , 17773 , 702 , 113016 , 1682
3886 , 17759 , 707 , 112960 , 1759
3887 , 17732 , 707 , 112970 , 1793
3888 , 17737 , 723 , 112975 , 1767
3889 , 17772 , 746 , 112988 , 1705
3890 , 17787 , 761 , 113011 , 1639
3891 , 17850 , 750 , 112938 , 1659
